url,title,year,settlement,ingredients
https://www.izorzok.hu/husos-papucs/,Húsos papucs,2012,Siófok,"40 dkg sertéscomb, 3 vöröshagyma, fél zöldpaprika, fél paradicsom, fél dl étolaj, 2 teáskanál fűszerpaprika, 1 evőkanál mustár, 1 teáskanál őrölt bors, só. 50 dkg liszt, 1 teáskanál só, 1 tojás sárgája, 5 dkg élesztő, 3,5 dl tej, 2 teáskanál cukor, másfél dl étolaj. A tetejére 1 tojás, 20 dkg reszelt sajt. A tepsi kikenéséhez étolaj."
https://www.izorzok.hu/unnepi-tal/,Ünnepi tál,2012,Siófok,"2 gerezd fokhagyma, 1 csapott evőkanál őrölt feketebors és fűszerpaprika, 4 evőkanál mustár, 1 dl étolaj. 10 szelet sertéstarja, 15 dkg füstölt, húsos szalonna, só, 1 kg krumpli, 3 dl étolaj, 3 szál sárgarépa, 1 karalábé, 15-15 dkg fehér-és zöldbab, 2 vöröshagyma, 2 evőkanál liszt."
https://www.izorzok.hu/aszalt-szilvas-tejfolos-bableves/,"Aszalt szilvás, tejfölös bableves",2012,Siófok,"40 dkg fehérbab, 2 dl tejföl, 10 dkg aszalt szilva, 2 babérlevél, 1 kis fej vöröshagyma, só, 2 evőkanál liszt, 1 evőkanál kacsazsír, 2 kávéskanál őrölt paprika. 70 dkg liszt, 1 egész tojás, és egynek a sárgája, kávéskanál só, fél dl víz."
https://www.izorzok.hu/derelye-pasztinakkal-libazuza-martassal/,"Derelye pasztinákkal, libazúza mártással",2012,Siófok,"12 dkg libazúza, fél fej vöröshagyma, 1 fakanál libazsír, só, 1 kávéskanál őrölt bors, fél dl száraz fehérbor, 1 dl tejföl, 1 teáskanál mustár, 1 evőkanál liszt."
https://www.izorzok.hu/hangyaboly-torta/,Hangyaboly torta,2012,Mátranovák,"8 tojás, 8 evőkanál liszt, 1 csomag sütőpor, 8 evőkanál cukor. fél liter tej, 5 evőkanál rétesliszt, 2 csomag vaníliás cukor, 30 dkg porcukor, 25 dkg margarin. A tészta locsolásához 1 dl rum, a díszítéshez tortadara."
https://www.izorzok.hu/novaki-bundas-hus/,Nováki bundás hús,2012,Mátranovák,"8 szelet csirkemell, só, 25 dkg liszt, fél liter tej, 2 tojás, 1 kávéskanál szódabikarbóna, a sütéshez étolaj."
https://www.izorzok.hu/rizsfelfujt-akacvirag-dzsemmel/,Rizsfelfújt akácvirág dzsemmel,2012,Mátranovák,"24 dkg rizs, 4 dkg margarin, 1 liter tej, 2 dl víz, 4 tojás, 8 evőkanál cukor, 1 citrom reszelt héja, 2 csomag vaníliás cukor, 2 evőkanál liszt. A sütőforma előkészítéséhez margarin és zsemlemorzsa, a tálaláshoz bármilyen dzsem, vagy lekvár."
https://www.izorzok.hu/amur-komperagyason-lorban-sutve/,"Amur kompérágyáson, lórban sütve",2012,Mátranovák,"másfél kg tisztított amur, 10 dkg füstölt kenyérszalonna, 10 dkg főtt császárszalonna szeletben, 2 nagyobb, és 5 kisebb vöröshagyma. 4 dl tejföl, 1 tojás, 10 dkg margarin, 3 gerezd fokhagyma, 3 evőkanál mustár, őrölt bors, só, 2 paprika, 1 paradicsom, másfél kg krumpli ."
https://www.izorzok.hu/gombas-borsos-szelet-piroska-modra/,Gombás-borsós szelet Piroska módra,2012,Gomba,"50 dkg vargánya gomba, 1 vöröshagyma, fél dl étolaj, 1 csokor petrezselyemzöld, só, őrölt feketebors, 40 dkg zöldborsó. Nyolc szelet sertéskaraj, só, őrölt feketebors, 10 dkg liszt, a sütéshez étolaj."
https://www.izorzok.hu/gyumolcsleves-molnarkalaccsal/,Gyümölcsleves molnárkaláccsal,2012,Mátranovák,"5 dl tej, 5 evőkanál cukor, 1 csomag vaníliás pudingpor, 50 dkg őszibarack, 3 dl főzőtejszín, 3 dl őszibaracklé. 1 bögre tej, 1 bögre víz, fél bögre cukor, 1 teáskanál vaníliás cukor, 16 evőkanál olvasztott sertészsír, liszt. A sütőforma előkészítéséhez kevés szalonna."
https://www.izorzok.hu/puspokkenyer/,Püspökkenyér,2012,Németkér,"6 tojás, 25 dkg cukor, 25 dkg liszt, 10 dkg mazsola, 1 citrom reszelt héja, 15 dkg apróra vágott dió, 2 vaníliás cukor."
https://www.izorzok.hu/toltott-dagado/,Töltött dagadó,2012,Gomba,"egy szép nagy dagadó, 5 szikkadt zsemle, 1 kg barna csiperkegomba, 50 dkg csirkemáj, másfél dl tej, egy csokor petrezselyemzöld, 5 dkg vaj, só, őrölt feketebors, majoránna, szerecsendió, őrölt paprika, 1 paradicsom, 1 paprika, 3 kisebb vöröshagyma, 2 gerezd fokhagyma, 20 dkg zöldborsó, 7 tojás, 10 dkg húsos füstölt szalonna. A tepsibe 3 púpos evőkanál sertészsír. 8 db nagyobb krumpli, fél dl étolaj, só, egész kömény. A mártáshoz egy evőkanál étkezési keményítő."
https://www.izorzok.hu/hamis-mezes-puszedli/,Hamis mézes puszedli,2012,Németkér,"fél liter cukor, fél liter víz, 60 dkg liszt, 1 csomag szalagáré, 1 kávéskanál szegfűszeg, 3 tojás. A tojások fehérjéhez további 20 dkg kristálycukor, cseppnyi ecet, csipetnyi só."
https://www.izorzok.hu/kelt-gomboc-kerva-knedl/,Kelt gombóc – Kerva Knedl,2012,Németkér,"4 fej vöröshagyma, 2 fakanál sertészsír, 3 kg vágott, savanyú káposzta, 1 kg füstölt kolbász, 80 dkg húsos, füstölt szalonna, 4 púpos teáskanál őrölt paprika. másfél kg liszt, 2 teáskanál só, 1 liter tej, 2 evőkanál cukor, 7,5 dkg élesztő, 2 tojás, 1 evőkanál sertészsír."
https://www.izorzok.hu/keri-rudacska-kierer-stangl/,Kéri rudacska -Kierer Stangl,2012,Németkér,"3 tojás, 25 dkg kristálycukor, 2 vaníliás cukor, 30 dkg liszt, 1 teáskanál tört szegfűszeg, fél csomag sütőpor, 1 evőkanál étolaj."
https://www.izorzok.hu/krumplis-teszta-schnitze-nockl/,Krumplis tészta – Schnitze nockl,2012,Németkér,"2 kg krumpli, 1 evőkanál só, 10 tojás, 1 kg liszt, 5 vöröshagyma, 3 dl étolaj, 2 evőkanál őrölt paprika."
https://www.izorzok.hu/sos-perec/,Sós perec,2012,Balatonlelle,"2 dl tej, 1 dl víz, 2 kockacukor , 2 dkg élesztő, 30 dkg liszt. további 30 dkg liszt, 1 kávéskanál só, 10 dkg vaj, a tetejére 1 felvert tojás. 1 dl víz, 1 kávéskanál só, 1-2 evőkanál liszt."
https://www.izorzok.hu/gyumolcsos-grillen-sult-vadhus/,"Gyümölcsös, grillen sült vadhús",2012,Balatonlelle,"fél kg csont nélküli őzgerinc, só, őrölt feketebors, pár ág friss rozmaring és kakukkfű, étolaj. 40 dkg vegyesen . Továbbá két evőkanál méz, 1 evőkanál étolaj, csipetnyi só, fél citrom leve, pár levél vágott, friss bazsalikom."
https://www.izorzok.hu/aldos/,Áldos,2012,Balatonlelle,"10 dkg kamillavirág, 1 kg vöröshagyma, 3 kg sárgarépa, 1 kg petrezselyemgyökér, 1 kg zellergumó, 1 nagy fej káposzta, 6 fej fokhagyma, 1 kg gomba, fél kg árpagyöngy, 2 citrom, 3 alma, fél liter édes fehérbor. kis csokornyi rozmaring, bazsalikom, citromfű, zsálya, zeller, kakukkfű, 2 csokor petrezselyem. tengeri só, őrölt bors, köménymag, koriander, majoránna, méz, gyömbérgyökér."
https://www.izorzok.hu/halas-retes/,Halas rétes,2012,Balatonlelle,"2 vöröshagyma, 10 dkg vaj, 5 db színes paprika, 2 paradicsom, 1 kg harcsafilé, 1 evőkanál őrölt paprika, ízlés szerint só, 1 kávéskanál őrölt fehérbors, bazsalikom, és kakukkfű, 1 dl fehérbor. 1 kg liszt, 6 dl tej, 3 teáskanál cukor, 2 csomag porélesztő, 1 kávéskanál só, 2 tojás, 3 evőkanál tejföl, 1 dl étolaj. 3 evőkanál tejföl, egy tojás, 1 dl étolaj. 7 dkg vaj, 1 vöröshagyma, 2 evőkanál liszt, egy nagy csokor kapor, 2 dl tejföl, a hal főzőleve, ízlés szerint só, kevés cukor és citromlé."
https://www.izorzok.hu/lellei-apropecsenye/,Lellei aprópecsenye,2012,Balatonlelle,"60 dkg sertéstarja, 20 dkg gomba, 20 dkg zöldborsó, 20 dkg lecsó, 10 dkg fokhagyma, fél kávéskanál őrölt feketebors, egy kávéskanál majoránna, ízlés szerint só, másfél dl étolaj, 1 dl húslé. őrölt kömény, őrölt bors, őrölt babérlevél, só, fokhagymapor és őrölt paprika."
https://www.izorzok.hu/balatoni-halaszle/,Balatoni halászlé,2012,Balatonlelle,"az alapléhez 1 kg vegyes balatoni hal , 1 dl étolaj, 5 dkg kolozsvári szalonna, 2 vöröshagyma, 2 sárgarépa, 2 petrezselyemgyökér, 1 csípős paprika, 1 teáskanál só, 2 teáskanál paradicsompüré, 4 evőkanál őrölt paprika. 40 dkg pontyszelet, só, 1-2 evőkanál citromlé."
https://www.izorzok.hu/dios-kevert/,Diós kevert,2012,Tényő,"4 tojás, 7 evőkanál porcukor, 8 dkg sertészsír, 5 evőkanál liszt, 12 dkg darált dió, 1 sütőpor. A tepsihez 1 evőkanál zsír és liszt."
https://www.izorzok.hu/hentes-borda/,Hentes borda,2012,Tényő,"20 dkg sonka, 10 dkg vékonyra vágott szalonna, 15 dkg ecetes uborka, 10 dkg vöröshagyma, 10 dkg paradicsompüré, 1 evőkanál sertészsír, 50 dkg krumpli, só, őrölt feketebors, 3 teáskanál cukor, 4 szelet rövidkaraj, a sütéshez étolaj, kis csokor petrezselyemzöld."
https://www.izorzok.hu/bugyellaris-pogacsa/,Bugyelláris pogácsa,2012,Tényő,"60 dkg krumpli, másfél teáskanál só, 15 dkg sertészsír, 25 dkg liszt."
https://www.izorzok.hu/sult-uborka/,Sült uborka,2012,Tényő,"50 dkg uborka, só, 4 gerezd fokhagyma, 1 csokor kapor, fél dl étolaj, 1 teáskanál őrölt paprika, kávéskanálnyi őrölt bors, 2 dl tejföl, másfél evőkanál liszt."
https://www.izorzok.hu/gombas-palacsinta/,Gombás palacsinta,2012,Gomba,"10 dkg darált sertéshús, 50 dkg gomba, 10 dkg vöröshagyma, 3 tojás, só, őrölt feketebors, 1 teáskanál őrölt paprika, 10 dkg zsemlemorzsa, 10 dkg liszt, a sütéshez étolaj. egy tojás, kevés só, 1 dl tej, szódavíz, kevés étolaj."
https://www.izorzok.hu/reteges-keletlen/,Réteges keletlen,2012,Tényő,"70 dkg krumpli, 60 dkg liszt, 10 dkg sertészsír, másfél dl tejföl, 1 teáskanál só, 2 gerezd fokhagyma, 10 dkg reszelt sajt."
https://www.izorzok.hu/fatorzs/,Fatörzs,2012,Olaszfalu,"7 tojás, 4 evőkanál liszt, 7 evőkanál cukor, 3 evőkanál dió, 2 evőkanál kakaó, fél csomag sütőpor, 1 narancs reszelt héja, 2 evőkanál víz. 1,6 dl tejszín, 16 dkg porcukor, 2 dkg kakaó, 6 dkg étcsokoládé, 25 dkg margarin. 5 dkg fehér marcipán. A tepsihez 1 evőkanál zsír, és rétesliszt."
https://www.izorzok.hu/olajban-sult-pogacsa/,Olajban sült pogácsa,2012,Olaszfalu,"l kg krumpli, 25 dkg liszt, 1 kávéskanál só, 3 dl szilvalekvár, a sütéshez étolaj."
https://www.izorzok.hu/bakonyi-sertesszelet-galuskaval/,Bakonyi sertésszelet galuskával,2012,Gomba,"8 szelet csont nélküli karaj, 10 dkg liszt, 4 evőkanál sertészsír, 10 dkg vöröshagyma, 10 dkg füstölt szalonna, 1 zöldpaprika, 1 paradicsom, 1 teáskanál só, 1 kávéskanál őrölt bors, 1 teáskanál fűszerpaprika, 6 dl csontlé, 40 dkg gomba, 2 dl tejföl, 1 evőkanál liszt. 20 dkg finomliszt, 20 dkg rétesliszt, 2 tojás, 2 teáskanál só, 2 evőkanál búzadara, 3 evőkanál étolaj."
https://www.izorzok.hu/piritott-gomboc-aludttejjel/,Pirított gombóc aludttejjel,2012,Olaszfalu,"8 db krumplis gombóc, 4 dl aludttej, 1 púpos kanál sertészsír."
https://www.izorzok.hu/szilvamartas-krumplis-gomboccal/,Szilvamártás krumplis gombóccal,2012,Olaszfalu,"1 kg krumpli, 50 dkg liszt, 5 dkg búzadara, 1 tojás, másfél teáskanál só. A főzővízbe 1 evőkanál étolaj, 1 teáskanál só. 80 dkg szilva, 4 evőkanál cukor, 1 csomag vaníliás cukor, 1 teáskanál őrölt fahéj, 5 szem szegfűszeg, 4 darab egész fahéj, 1 citrom leve, 2 dl tejföl, 1 dl tejszín, 1 púpos evőkanál liszt."
https://www.izorzok.hu/olaszfalu-gazdag-levese/,Olaszfalu gazdag levese,2012,Gomba,"40 dkg sertéscomb, 5 dkg vöröshagyma, 4 evőkanál sertészsír, 8 dkg sárgarépa, 8 dkg petrezselyem, 5 dkg gomba, 10 dkg karfiol, 10 dkg fejes káposzta, 1 burgonya, ízlés szerint só és őrölt feketebors, 2 dl tejszín, 1 teáskanál liszt, egy evőkanál citromlé, 1 csokor petrezselyem zöldje, kevés kapor."
https://www.izorzok.hu/kekszes-kremes/,Kekszes krémes,2012,Erzsébet,"50 dkg háztartási keksz, 50 dkg darált keksz, 40 dkg puha margarin, 3-4 evőkanál porcukor. 1 csomag vaníliás pudingpor, 3 dl tej, 2 csomag vaníliás cukor, 4 evőkanál cukor, 10 dkg margarin, 5 dl habtejszín."
https://www.izorzok.hu/kukoricatottes/,Kukoricatőttés,2012,Erzsébet,"3 kg kukoricadara, másfél-két kg vöröshagyma, 4 púpos evőkanál sertészsír, 1 kg füstölt szalonna, 3 dl lecsó, 3 evőkanál őrölt pirospaprika, 2 evőkanál csípős pirospaprika, 2 evőkanál só, 1 teáskanál őrölt feketebors, 40 levél savanyított káposzta, egy kg vágott savanyú káposzta."
https://www.izorzok.hu/kevert-kott/,Kevert kőtt,2012,Erzsébet,"30 dkg liszt, másfél dl tej, 4 evőkanál cukor, 2,5 dkg élesztő, csipetnyi só, 3 tojás, a tepsi kikenéséhez sertészsír. A tetejére 15 dkg darált dió, 10 dkg cukor, egy kisebb üveg szilvalekvár."
https://www.izorzok.hu/magyar-utcai-kaposztas-gomboc/,Magyar utcai káposztás gombóc,2012,Erzsébet,"1 közepes fej káposzta, fél dl búzadara, másfél dl finomliszt, só, 1 evőkanál ecet, 1 evőkanál sertészsír. 70 dkg oldalas, kávéskanálnyi őrölt paprika, őrölt kömény, só, és őrölt bors."
https://www.izorzok.hu/bodzafank/,Bodzafánk,2012,Erzsébet,"1 kg liszt, csipetnyi só, 10 dkg cukor, 3 tojás, 5 dkg élesztő, fél liter tej, 10-15 bodzavirág, a sütéshez 1 liter étolaj, a tetejére porcukor."
https://www.izorzok.hu/tyukhusleves-ciganyosan/,Tyúkhúsleves cigányosan,2012,Erzsébet,"1 egész tyúk, 1 vöröshagyma, 1 fej fokhagyma, 1 karalábé, fél zellergumó, 4 sárgarépa, 2 petrezselyem, 1 csokor petrezselyemzöld, fél zöldpaprika, 3 teáskanál só, 20 szem egész bors, 1 babérlevél. 1 kg liszt, 6 tojás. fél liter paradicsomlé, 3 cl étolaj, 2 evőkanál liszt, teáskanálnyi őrölt paprika, 1 kávéskanál só, 2 evőkanál cukor."
https://www.izorzok.hu/tojaskremmel-toltott-kosarkak/,Tojáskrémmel töltött kosárkák,2012,Öskü,"40 dkg liszt, 1 sütőpor, 12 dkg porcukor, 15 dkg darált dió, 2 evőkanál kakaó, 25 dkg margarin, 2 tojás, csipetnyi só, a formák kikenéséhez étolaj. 4 tojás, 8 evőkanál porcukor, 2 vaníliás cukor, 20 dkg vaj."
https://www.izorzok.hu/csirkemell-meggymartassal/,Csirkemell meggymártással,2012,Öskü,"1 kg csirkemell, 1 üveg magozott meggy, 3 púpos evőkanál cukor, csipetnyi só, 35 dkg búzadara, só, másfél kanálnyi étkezési keményítő, 15 dkg liszt, teáskanálnyi őrölt fahéj, só, 3 dl étolaj."
https://www.izorzok.hu/bakonyi-rakott-karaj-kunne-modra/,Bakonyi rakott karaj Kunné módra,2012,Gomba,"1 kg kicsontozott sertés rövidkaraj, 40 dkg darált sertés lapocka, 70 dkg gomba, 6 zsemle, 1 dl tej, 10 db keményre főzött tojás, 3 kisebb fej vöröshagyma, 4 db tojás, só, 2 kávéskanál őrölt feketebors, 1 kávéskanál őrölt kömény, 1 teáskanál majoránna, 1,5 dl étolaj, 1 csokornyi petrezselyem zöld, 2 evőkanál zsemlemorzsa."
https://www.izorzok.hu/zoldseges-szaftos-pulykaszeletek/,Zöldséges-szaftos pulykaszeletek,2012,Öskü,"60 dkg lebőrözött, kicsontozott pulyka felsőcomb szelet, 60 dkg vegyes zöldség , 2 közepes fej vöröshagyma, 3 cl étolaj, kávéskanálnyi őrölt feketebors, majoránna, 3 babérlevél, 1 teáskanál só."
https://www.izorzok.hu/csirkemajjal-toltott-gombafejek/,Csirkemájjal töltött gombafejek,2012,Gomba,"50 dkg nagy szemű gomba, 20 dkg csirkemáj, 5 tojás, 15 dkg liszt, 30 dkg zsemlemorzsa, egy kisebb fej vöröshagyma, 2 teáskanál só, kávéskanálnyi őrölt feketebors és majoránna, a sütéshez étolaj."
https://www.izorzok.hu/pulyka-gulyasleves/,Pulyka gulyásleves,2012,Öskü,"80 dkg bőr nélküli pulyka felsőcomb, 50 dkg krumpli, 40 dkg vegyes zöldség , só, 1 evőkanál fűszerpaprika, 2 babérlevél, 1 kávéskanál őrölt kömény és őrölt feketebors, 1 teáskanál majoránna, 7 szem szegfűbors, 3 cl étolaj, 2 közepes fej vöröshagyma, só."
https://www.izorzok.hu/turos-guba/,Túrós guba,2012,Dunavecse,"6 dl tej, 10 dkg kristálycukor, 1 csomag vaníliás cukor, 60 dkg túró, 4 dl tejföl, csipetnyi só, 12 db kifli, 20 dkg mazsola, 1 citrom héja, 10 dkg margarin, 5 dkg porcukor."
https://www.izorzok.hu/kaposztas-porkolt/,Káposztás pörkölt,2012,Dunavecse,"2,5 kg fejes káposzta, 6 gerezd fokhagyma, 1 paprika, 1 paradicsom, 1 csípős zöldpaprika, másfél kg kicsontozott, hátsó csülök, 3 vöröshagyma, 3 teáskanál só, 2 teáskanál őrölt feketebors, 1 cseresznyepaprika, 2 evőkanál őrölt paprika, 2 dl étolaj."
https://www.izorzok.hu/ludaskasa/,Ludaskása,2012,Dunavecse,"1,5 kg liba, vagy kacsahús, 1 nagyobb fej vöröshagyma, majoránna, őrölt feketebors, só, 2 gerezd fokhagyma, 1 zöldpaprika, 1 paradicsom, 2 csokornyi petrezselyemzöld, fél dl étolaj, 50 dkg rizs."
https://www.izorzok.hu/pajsli-zsemlegomboccal/,Pájsli zsemlegombóccal,2012,Dunavecse,"1,2 kg sertéscomb, 1 nagy fej vöröshagyma, 4 gerezd fokhagyma, 4 babérlevél, 1 dl étolaj, 4 sárgarépa, 2 petrezselyem gyökér, negyed zellergumó, kis darab karalábé, 1 paprika, 1 paradicsom, só, őrölt bors, 1 evőkanál mustár, fél citrom leve, 2 evőkanál cukor, 2 evőkanál liszt, 2 evőkanál tejföl. 3 szikkadt zsemle, fél dl étolaj, 35 dkg liszt, 1 teáskanál őrölt bors, 2 teáskanál só, 1 csokor petrezselyem zöldje, 2 tojás."
https://www.izorzok.hu/lutya-sult-csaszarral/,Lutya sült császárral,2012,Dunavecse,"1 nagyobb fej kelkáposzta, 3 nagy szemű krumpli, só, őrölt feketebors, 4 evőkanál liszt, 60 dkg füstölt császárszalonna, fél dl étolaj."
https://www.izorzok.hu/legenyfogo-leves/,Legényfogó leves,2012,Dunavecse,"80 dkg bőr és csont nélküli pulyka felsőcomb, 20 dkg csirkemáj, 4 l csont alaplé. 2 újhagyma, 25 dkg sárgarépa, 20 dkg petrezselyem gyökér, 20 dkg karalábé, 20 dkg zeller, 1 kisebb karfiol, 10 dkg kelkáposzta, 40 dkg zöldborsó, 60 dkg gomba, 1 csokor petrezselyem zöld. 1 evőkanál mustár, 1 teáskanál őrölt tarkabors, só, 2-3 evőkanál citromlé, 2 dl tejszín, 10 dkg csigatészta, 2 dl étolaj."
https://www.izorzok.hu/sertes-szuzermek-hevizi-burgonyaval/,Sertés szűzérmék hévízi burgonyával,2012,Gomba,"60 dkg sertés szűzpecsenye, só, őrölt feketebors, 20 dkg hosszú csíkokra vágott szalonna, étolaj. 50 dkg újburgonya, 10 dkg lila hagyma, 1 piros és 1 zöld színű paprika, 2 újhagyma, só, étolaj, 2 teáskanálnyi vágott petrezselyemzöld, 15 dkg brokkoli. 50 dkg erdei gomba, só, étolaj, 1 dl száraz vörösbor, kis csokor vágott petrezselyemzöld, 2 kávéskanál étkezési keményítő."
https://www.izorzok.hu/harcsaporkolt-zalai-modra-hazi-turos-csuszaval/,"Harcsapörkölt zalai módra, házi túrós csuszával",2012,Hévíz,"egy három kilós harcsa, vagy 1,8 kg bőrös harcsafilé, só, 40 dkg vöröshagyma, fél fej fokhagyma, 2 teáskanál őrölt feketebors, 7 evőkanál őrölt paprika, 10 dkg füstölt szalonna –és a szalonna bőrkéje, 2 dl étolaj, 2 paradicsom. 50 dkg liszt, 2 tojás, csipetnyi só, 1 kg házi túró, fél liter házi tejföl."
https://www.izorzok.hu/erdei-gombas-vadnyul-paprikas/,Erdei gombás vadnyúl paprikás,2012,Gomba,"egy megtisztított vadnyúl, vagy házinyúl. 30 dkg rókagomba, 2 vargánya gomba, 30 dkg vöröshagyma, fél fej fokhagyma, 1 evőkanál só, 2 babérlevél, 1 teáskanál őrölt kömény, 1 teáskanál őrölt feketebors, 3 púpos evőkanál fűszerpaprika, fél dl étolaj, 2 dl tejföl, 1 paprika, 1 paradicsom. Személyenként 3 db parázsburgonya."
https://www.izorzok.hu/sonkas-zoldborsoporkolt-metelt-tesztaval/,Sonkás zöldborsópörkölt metélt tésztával,2012,Hévíz,"30 dkg liszt, 2 teáskanál só, 2 tojás, víz, 2 evőkanál étolaj. 20 dkg házi füstölt sonka, 20 dkg szálasra szelt vöröshagyma, 50 dkg zsenge zöldborsó, 1 evőkanál sertészsír, fél dl étolaj, 1 teáskanál őrölt paprika, kis csokor petrezselyem-és lestyán zöldje, 1 teáskanál liszt."
https://www.izorzok.hu/tarkonyos-krumplileves/,Tárkonyos krumplileves,2012,Hévíz,"fél dl étolaj, kis kanálnyi sertészsír, 15 dkg sárgarépa, 15 dkg zeller, 1 újhagyma, 25 dkg burgonya, 4 dkg friss tárkony, fél zöldpaprika, 2 dl tejföl, 1 evőkanál liszt, 1 dl tej, só, kis csokor petrezselyem-és lestyán levél, 1 borsmenta-ág, késhegynyi citromsav."
https://www.izorzok.hu/diasi-dios-kalacs/,Diási diós kalács,2012,Gyenesdiás,"1 kg liszt, 6 dkg élesztő, 5 evőkanál kristálycukor, 2 egész tojás és 2 tojás sárgája, 15 dkg margarin, 1 evőkanál só, 3 vaníliás cukor, 3 dl tej. 25 dkg darált dió, 25 dkg darált mák, 15-15 dkg kristálycukor, 2 citrom reszelt héja. A sütőforma kikenéséhez vaj. A kalács kenéséhez egy tojás."
https://www.izorzok.hu/balatoni-sult-keszeg/,Balatoni sült keszeg,2012,Gyenesdiás,"50 dkg liszt, 6 dkg jó minőségű őrölt fűszerpaprika, só, 2 kg keszeg, vagy kárász, a sütéshez étolaj."
https://www.izorzok.hu/zalai-kapros-tejfolos-kaposzta/,Zalai kapros-tejfölös káposzta,2012,Gyenesdiás,"1 kg füstölt sonka, 1 kg savanyú káposzta, 2 evőkanál házi sertészsír, 5 evőkanál liszt, 1 vöröshagyma, só, 2 babérlevél, 1 evőkanál majoránna, 1 teáskanál őrölt bors, 2 dl tejföl, 1 csokor kapor."
https://www.izorzok.hu/betyargomboc-leves/,Betyárgombóc leves,2012,Gomba,"10 dkg füstölt szalonna, 1 evőkanál sertészsír, 25 dkg sárgarépa, 15 dkg petrezselyem, fél zellergumó, 1 vöröshagyma, 2 krumpli, 2 teáskanál só, 1 kávéskanál őrölt bors, 2 dl fehér bor, 2 babérlevél, 1 kávéskanál tárkony, 30 dkg erdei gomba. 1 evőkanál liszt, 1 evőkanál mustár, 2 dl tejföl."
https://www.izorzok.hu/medvehagymas-tocsni/,Medvehagymás tócsni,2012,Gyenesdiás,"1 kg krumpli, 25-30 dkg liszt, 2 dl aludttej , só, 1 vöröshagyma, 2 gerezd fokhagyma, 1 csokor medvehagyma, 2 dl tejföl."
https://www.izorzok.hu/gombas-zoldseges-raguleves/,Gombás-zöldséges raguleves,2012,Gomba,"30 dkg erdei gomba , 3 sárgarépa, 2 petrezselyemgyökér, fél zellergumó, fél karalábé, 2 zellerlevél, 2 lestyán levél, 2 csokornyi petrezselyem, 1 paprika, 1 paradicsom, 5 dkg vaj. Kávéskanálnyi kakukkfű, őrölt bors, és őrölt kömény. Két teáskanál fűszerpaprika és fűszergomba, 1 csapott evőkanál só, 2 dl tejföl, 2 evőkanál liszt, 1 evőkanál ecet."
https://www.izorzok.hu/gyumolcsos-labatlan/,Gyümölcsös lábatlan,2012,Balatonudvari,"50 dkg liszt, 3 tojás, 20 dkg cukor, 1 citrom héja, 5 dkg élesztő, fél dl étolaj, fél liter tej, 1 csomag vaníliás cukor, 1 üveg meggybefőtt, 10 dkg darált dió, 5 dkg durvára vágott dió."
https://www.izorzok.hu/marhaporkolt-zsemlegomboccal/,Marhapörkölt zsemlegombóccal,2012,Balatonudvari,"másfél kg marhalábszár, 5 fej vöröshagyma, 1 fej fokhagyma, 20 dkg füstölt szalonna és sonka, 20 dkg sertészsír, 2 teáskanál őrölt bors, 2 teáskanál majoránna, 1 teáskanál só, darált házi paprika, 3 evőkanál őrölt paprika, fél paprika és paradicsom."
https://www.izorzok.hu/balatoni-sullo-tormas-martassal/,Balatoni süllő tormás mártással,2012,Balatonudvari,"1 db süllő, 30 dkg vaj, 2 evőkanál teljes kiőrlésű liszt, 2 szem krumpli, 5 evőkanál reszelt torma, tárkonylevél, csokornyi petrezselyemzöld, só, 4 dl főzőtejszín, 1 citrom, 3 dl hal alaplé."
https://www.izorzok.hu/vadpastetom/,Vadpástétom,2012,Balatonudvari,"1 kg vaddisznómáj , 1 teáskanál só, 1 teáskanál őrölt bors, 2 teáskanál majoránna, 20 dkg füstölt szalonna, pár szelet sonka, 4 fej vöröshagyma, 1 fej fokhagyma, 2 evőkanál őrölt paprika, 3 evőkanál mustár, 2 teáskanál házi darált paprika, 20 dkg sertészsír, kis csokor kakukkfű."
https://www.izorzok.hu/kukorica-prosza/,Kukorica prósza,2012,Balatonudvari,"30 dkg kukoricaliszt, 10 dkg kukoricadara, 2,5 dkg élesztő, 5 dl tej, 1 tojás, 20 dkg kristálycukor, 1 vaníliás cukor, 1 citrom héja, 1 púpos evőkanál sertészsír, 2 dl szilvalekvár, 10 dkg durvára tört dió, kevés porcukor."
https://www.izorzok.hu/bableves-lisztes-sterccel/,Bableves lisztes sterccel,2012,Balatonudvari,"25 dkg tarkabab, 2 sárgarépa, 2 petrezselyem, 1 vöröshagyma, 4 gerezd fokhagyma, 15 dkg füstölt szalonna, kevés sonka, 1 evőkanál sertészsír, 2 evőkanál liszt, 1 csokor petrezselyem zöldje, 1 szál zeller zöld, 3 babérlevél, só, 1 teáskanál őrölt paprika."
https://www.izorzok.hu/mandulaszirom-szelet/,Mandulaszirom szelet,2012,Balatonakali,"3 egész tojás, 3 dl kristálycukor, 6 dl liszt, 3 dl tejszín, késhegynyi szódabikarbóna. 20 dkg vaj, 4 evőkanál méz, 3 dl kristálycukor, 20 dkg szeletelt mandula."
https://www.izorzok.hu/marcipan/,Marcipán,2012,Balatonakali,"25 dkg darált mandula, 25 dkg porcukor, 1 tojás fehérje, pár csepp keserű mandula aroma."
